index_avg,index_min,index_max,thumb_avg,thumb_min,thumb_max,finger_tip_avg,finger_tip_min,finger_tip_max,label
2018.635802469136,1295.3333333333333,2900.8333333333335,2104.236111111111,1318.0833333333333,3072.0,0.04927067287253343,0.03296983358748666,0.06673874796684405,soft
2098.471631205674,1493.3333333333333,3010.6666666666665,2623.7659574468084,2357.4166666666665,3071.4166666666665,0.05057813288107774,0.03586013239208669,0.07034410882609335,soft
2062.615942028985,1378.0,2930.5,2751.157608695652,2464.75,3072.0,0.05473487208668395,0.03466468728098861,0.07286289127250026,soft
1839.5608974358972,1231.6666666666667,2865.6666666666665,2346.1266025641025,1747.8333333333333,3049.75,0.04848006446797567,0.0347001608214681,0.06824513553114069,soft
2011.914814814815,1295.8333333333333,2911.0,2494.1925925925925,1697.0,3072.0,0.047508032693116646,0.030703289088799237,0.06631706150698731,soft
2089.371527777778,1457.1666666666667,3009.6666666666665,2428.550347222222,1814.5,3072.0,0.052970415198247724,0.03549548871729277,0.07486820868077479,soft
1938.6517857142858,1237.1666666666667,2925.3333333333335,2425.050595238095,1837.9166666666667,3039.0,0.04858852164830196,0.03163826255768639,0.0682167803486213,soft
1953.7743055555557,1157.1666666666667,3027.8333333333335,2500.09375,1899.0833333333333,3063.5,0.04900121154571099,0.034305201717065234,0.06889853379166937,soft
1976.159722222222,1309.6666666666667,2938.5,2360.397569444445,1524.25,3072.0,0.05195212953808884,0.03765143876733749,0.06778954607426001,soft
1939.7074074074076,1088.5,2897.6666666666665,2471.0481481481484,1806.3333333333333,3072.0,0.04586989865162627,0.029577782500048083,0.06621026700976068,soft
2205.28231292517,1419.1666666666667,3043.3333333333335,2787.5595238095234,2477.1666666666665,3071.4166666666665,0.05465544659492622,0.033073543272936407,0.07737554144342307,soft
1987.3298611111113,1299.0,2980.3333333333335,2406.5208333333335,1639.3333333333333,3034.9166666666665,0.045735101955458324,0.03185124135281128,0.06680764616210295,soft
2136.0775193798454,1395.0,2830.3333333333335,2726.2267441860463,2389.25,3057.0833333333335,0.05597985282231337,0.0435835970000593,0.06893880711932451,soft
1968.5486111111113,1237.3333333333333,2884.5,2386.2083333333335,1706.4166666666667,3072.0,0.047566110618820774,0.03169151655437429,0.06925851158833315,soft
2058.060283687943,1311.1666666666667,3048.5,2361.973404255319,1472.5833333333333,3049.0,0.048693916789705013,0.03201840841197693,0.06921503619548626,soft
