i3_avg,i3_min,i3_max,m3_avg,m3_min,m3_max,r3_avg,r3_min,r3_max,p3_avg,p3_min,p3_max,pa1_avg,pa1_min,pa1_max,pa2_avg,pa2_min,pa2_max,pa3_avg,pa3_min,pa3_max,pa4_avg,pa4_min,pa4_max,displacement_avg,displacement_min,displacement_max,label
72.4735822200807,9.75474471757657,141.17753391794682,54.71748717672185,2.5,92.24381974861825,95.23406865351517,2.5,164.1658480693711,2.5,2.5,2.5,5.736600105960212,3.25170756199554,8.928459749486052,2.5470618409608665,2.5,2.966571967705711,20.522265019734384,2.911230552343533,38.92464038574979,29.49386172785394,2.5,58.53215358657261,-0.16973870399812593,-0.24950063718028925,0.0,medium
58.312899346072044,9.670267223972866,137.45284192542113,39.18476022032265,2.5,64.17463351435904,81.13959941365275,2.5,160.0666443478049,2.5,2.5,2.5,5.52877312461472,3.4277457019264688,8.934349187785504,2.519511547850548,2.5,2.8374367139633017,21.32431737020651,3.7416861301391973,36.130121600654114,36.313888688945546,5.912958355840682,63.643616046633824,-0.10768433717773691,-0.21652864231343813,0.0,medium
23.94327012685916,2.5,36.89210782509226,36.587158709394245,2.5,72.33222963926572,64.36167690323116,2.5,128.1596392633194,23.908542074853173,2.5,70.13331363752235,5.972326112421459,2.9685235736905997,12.661867970874445,2.5,2.5,2.5,29.472008169091275,3.270824145845715,58.32631933669422,9.468885098604519,2.5,27.575789433597798,-0.18291868338416004,-0.2723612508090763,-0.13392897331400846,medium
27.728718124245116,6.670345071252697,53.3760453226186,40.403414137685495,2.5,88.95130230944721,50.408602292276214,2.5,149.16666666666666,2.5,2.5,2.5,9.318599449477079,3.635576272240746,15.986236312607874,2.527400496970981,2.5,2.8535786206811027,33.63037068995334,2.980120673817471,68.36171366415134,11.779594725337933,2.608449431877445,24.438075094993998,-0.16698331966841026,-0.22783594032676713,0.0,medium
32.28044091828355,2.5,72.27561032796241,39.84635604889911,2.5,87.66901042734513,46.094042354026584,2.5,109.6551193332537,18.557512239145893,2.5,69.6031151544776,6.075107452218221,3.7204254161936148,12.403993547003912,2.5236151754599296,2.5,2.703294534038034,20.54255787050527,2.8694994571757277,44.89321439469954,11.927483678523476,2.5,23.93455480246573,-0.11925213896149889,-0.2080046882171191,0.0,medium
5.862007163001583,2.5,13.580361639762444,12.128315457625444,2.5,35.486994592268935,55.2549530488174,2.5,127.29715391890112,9.272444979751182,2.5,34.88204155440071,8.79318452663966,3.020890102485375,18.586883049589826,2.634440924747002,2.5,3.175928308207485,11.757299244934634,2.9330422980340694,22.695323054066826,19.793444846658186,2.7822900715144923,42.08231753727333,-0.16647455630820718,-0.22498898417189916,0.0,medium
18.915639915520018,5.92568712609814,31.526739145184056,38.97712722782039,2.5,90.51250755144376,84.41985165361487,2.5,186.27693775271504,2.5,2.5,2.5,6.464886426334316,2.672183256810847,13.673246013756248,2.5,2.5,2.5,13.770361994603364,2.672982535836319,34.654404266220034,13.830947223334409,2.5,33.24631470661623,-0.23368106484083476,-0.2685423430842444,-0.20008578687279524,medium
3.948688618167675,2.5,6.749135619442579,55.789556321477946,4.138540981470786,91.26923951491358,78.35268305956424,2.5,155.8971050163401,4.831335975845052,2.5,8.453427791974747,7.437583273956261,3.461449822491622,14.881595594618256,2.5,2.5,2.5,18.74290731811002,4.338484065584534,33.27617239007954,12.672104030496122,6.680594399587466,26.80410476924685,-0.1829701787094499,-0.21367087501596876,-0.14587613694851,medium
19.405270650795945,3.482665166615481,34.63401944075044,47.41823182566018,2.5,90.8139684931712,76.95455136264847,2.5,149.16666666666666,4.963425378264497,2.5,15.167841356524159,7.530891619850918,3.578658464197755,15.99662935136498,2.5480463038686016,2.5,3.0182019803714746,24.373337686429654,2.529422784267473,50.04250292474165,24.61129053225164,2.5,44.34318595079985,-0.20123565235315768,-0.27552388758517643,0.0,medium
76.62808054999515,2.515615471590111,138.10174589081092,44.43204546520333,2.5,91.1332826765215,55.41558746707531,2.5,120.2691927577308,3.4178408750429714,2.5,9.377818572277839,8.518067042106221,3.522996496510451,12.751956846246964,2.503136950924783,2.5,2.562979841286487,22.48898829914625,2.8950851310756365,47.184313081332895,22.4602473360105,2.5,49.64204408524,-0.1596776699114165,-0.2770588784904886,0.0,medium
16.969280894221278,2.5,35.70993147119493,55.88920626787271,2.5,94.95738192890808,136.0676289700642,2.5,192.8896972647369,40.548587117603354,2.5,63.210225210313276,7.264961293441368,2.8078972804694717,17.421893238388893,2.5006268131966016,2.5,2.5294602202402845,13.479500259259558,4.305755410535174,21.232830667597106,21.11895558782997,3.4389634347359777,44.1469232631773,-0.17939868552140228,-0.23890234577079864,-0.13746421013901655,medium
10.233033360322468,2.797828080444109,20.082075917654407,31.847037976082905,2.5,59.617270939570915,43.71971165034076,2.5,106.91712449514152,2.5,2.5,2.5,7.6448768862660526,3.8353088978497127,14.760918034511029,2.6289721921807128,2.5,3.301292004338502,23.348286490991466,2.503534960214074,48.37015893854502,20.712702935334047,5.951426419820682,58.29821713511923,-0.172239822612747,-0.22122677815371788,-0.15048108048237044,medium
27.95390276534253,3.013200860885318,93.54139896022205,40.0157200733252,4.497891626439411,65.60836086884382,103.11018459612686,2.5,187.54293615759158,4.133218808421254,2.5,7.779646228536403,8.760075189182055,3.1763937285752726,19.022725008896288,2.573182415261243,2.5,3.1007089328217052,24.944687416060216,3.4959631348157334,41.36618021814285,12.468465991736327,2.8170838888845506,29.052274224815093,-0.10998032420778407,-0.2612145937206765,0.0,medium
